VIN,GRADE,STOCKNUMBER,MAKE,MODEL,SERIES,YEAR,PRICE,BODY,CYLINDERS,DISPLACEMENT,EXTERIOR,INTERIOR,MILEAGE,TRANSMISSION,UPHOLSTERY,ENDDATE,ABGLOCATION,BUYDATE,BUYERNAME,WATCHEDBY,DEALERSHIPNAME,DRIVE TRAIN,CONDITION REPORT,SALES REP
2C4RDGEG0KR578294,3.7,,Dodge,Grand Caravan,Gt,2019,17200,Minivan,Minivan,3.6l,Black,Black,37371,6-speed A/t,Leather,2020-03-01T19:30:00.000Z,Kansas City- MO,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToFtP47ozeD9oWHxB8q6%2b3xWs%2bZGHGP6ZeSpyfjofd64j%2flaXaQzPLNd87L2X9JK0Egyjb4wdUWWiLXpsMASf72b5RP930ewJ858KYQR59qAMQ%3d%3d,
2C4RDGEG0KR579008,3.8,,Dodge,Grand Caravan,Gt,2019,17300,Minivan,Minivan,3.6l,Silver,Black,36006,6-speed A/t,Leatherette,2020-03-01T19:30:00.000Z,Kansas City- MO,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToFXaHz9BJKtzJwqFswfkx5PjyGVn%2fuSy6%2baX10cnKwUehAQIJIeVHTay7fwbchEgOOPv1Kme2XqZ%2fZSX3V%2feVPeyd6N3yNGOl%2fS9GkHp2m9ZQ%3d%3d,
2G11Z5SA0K9139995,4.5,,Chevrolet,Impala,Lt,2019,16000,Sedan,Sedan,2.5l,Black,Black,35849,A/t,Cloth&leather,2020-03-01T19:30:00.000Z,Kansas City- MO,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToFRHVtJIS4IZRWw45LTHrFNuaE8dmCg%2fhX6TFj5lwHKocN5E5tBVm4R%2fyIgwA0MnjqYzh03KPsSOFmnBx15U%2fGYEb3LIJzLmSfZ4vCgn6pZkw%3d%3d,
JA4AD3A35KZ027755,3.7,,Mitsubishi,Outlander,Sel,2019,15500,Suv,Suv,2.4l,Grey,Black,33142,Continuously Variable Trans,Leather,2020-03-01T19:30:00.000Z,Kansas City- MO,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToF9qHNYbhsDFroIaXvJ6eKXZ8igFQeTOx9Iabs3h7jP4neVcBMgsr23MHpMNqi%2f0hskoaBUpIKjR7UUwh%2b51UJCCrqhleJebLaU196zcGhVRw%3d%3d,
JA4AZ3A38KZ013463,4.2,,Mitsubishi,Outlander,Sel,2019,16600,Suv,Suv,2.4l,Grey,Black,35307,Continuously Variable Trans,Leather,2020-03-01T19:30:00.000Z,Kansas City- MO,,,,,4WD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToEA%2fd7TifIXe09Sld%2fCKaReX1Js4pRg8KGW6jR6deNl18%2brlpzN7qxssP%2fStKIyo5MX7ws7k3nWpsZzTFBC%2fA60hL7WVASxYqa7JWxtj3Yufw%3d%3d,
JM3KFBCM1K1562656,4.6,,Mazda,Cx-5,Touring,2019,20800,Suv,Suv,2.5l,White,Black,30214,6-speed A/t,Leather,2020-03-01T19:30:00.000Z,Kansas City- MO,,,,,AWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToEVorCJhrMLZ9L5doE9GOelKypHry7%2fU985bhAoeyXZJi3bcvbsejW9C4F36yquk4IrD0UGgJCfWp4906i%2bGsFD1fpiQ6TyECly%2b1d4aPFinQ%3d%3d,
JTEBU5JR1K5613382,4.3,,Toyota,4runner,Sr5,2019,27900,Suv,Suv,4.0l,Silver,Black,39223,5-speed A/t,Cloth,2020-03-01T19:30:00.000Z,Kansas City- MO,,,,,4WD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToEnOV3qEqtLylh2J%2fILOa30ffgH3%2fHBv4Ha4mFQVGqAlekrTnNDrQ6u1qBdDiL3qx80wbCh2JnkQT5pryJcTKGJqiP5403AbtSHRGh7mtxQVQ%3d%3d,
KNDJP3A52K7696964,4.4,,Kia,Soul,+,2019,13400,Wagon / Hatchback,Wagon / Hatchback,2.0l,Silver,Black,33085,6-speed A/t,Cloth,2020-03-01T19:30:00.000Z,Kansas City- MO,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToGMvZLw6yy4PeP%2bB0gCXjubuN%2bLQicwyswZhqqjhAPj2eseO2hrHL3RQA6gnCEQ%2fYAtracZ4VdQDcSQSH1ZCCifjuHdnBxvi1Q9CrIKDIwqeA%3d%3d,
1FM5K7F84KGB47725,4.1,,Ford,Explorer,Limited,2019,26100,Suv,Suv,3.5l,Red,Tan,39662,A/t,Leather,2020-03-01T19:30:00.000Z,Oklahoma City- OK,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToHqGMnwTCHnC1VBLzpBfxTXMQIFfo31zVrYLWD45s3XT4c6xWrCy3E%2ftT7OO73rp7gIzZ43Rb93W6BLnkdg3XDeDuhL4SaMJnMuEl%2fVGf3r%2fA%3d%3d,
1FM5K7F86KGA93070,3.8,,Ford,Explorer,Limited,2019,26500,Suv,Suv,3.5l,Red,Tan,34942,A/t,Leather,2020-03-01T19:30:00.000Z,Oklahoma City- OK,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToG1K0Kw2W%2fIHdc1FcRyYH4%2frkSZ0B7KBkosHlobaUk1T5PBQwT5VQ0J8pvhOMcSvDR6yu%2fVAZ%2baW%2fYb2rIOuhBCHn296YWu94%2fQvUpqdKR3Rg%3d%3d,
1FM5K8F87KGB47515,4,,Ford,Explorer,Limited,2019,27700,Suv,Suv,3.5l,Grey,Black,34028,A/t,Leather,2020-03-01T19:30:00.000Z,Oklahoma City- OK,,,,,4WD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToGAQjkp%2fLhUWdcAPq8CMTvInx1GPyJUVu6ye3T4Hilm6gdEhhk1jBCi54xkIPlc715cnecJoiifiLD1H6ykEk6BgUxq4s6sykcFa4sRS21McQ%3d%3d,
2T1BURHE0KC229918,4.2,,Toyota,Corolla,Le,2019,13300,Sedan,Sedan,1.8l,Silver,Grey,30596,A/t,Cloth,2020-03-01T19:30:00.000Z,Oklahoma City- OK,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToG7wuFpMa9IUVa3eFMBu84vGlXCfroBz%2b9GZv7nwtsO8ORtOJW4B7LZEpO6fH13YrUpTvYza3RfVoBwIOJlNYxQCTFxqJ1w31WEE1k1H7B5jg%3d%3d,
3GKALPEV8KL173414,3.8,,Gmc,Terrain,Slt,2019,19500,Crossover Utility Vehicle,Crossover Utility Vehicle,1.5l,Maroon,Black,33247,A/t,Leather,2020-03-01T19:30:00.000Z,Oklahoma City- OK,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToFT8UxF33rbWIjKF7ki6WHgqtfsh1knve0R4dhRjqvSdITM0H1EW0r4oFeWDjPS%2bT1B1bEmxyJEJKg9u95v8dowcWNSoQ2xNjnjbaGhgGIicQ%3d%3d,
3N1AB7AP1KL616155,4.3,,Nissan,Sentra,Sv,2019,11200,Sedan,Sedan,1.8l,Grey,Black,42708,A/t,Cloth,2020-03-01T19:30:00.000Z,Oklahoma City- OK,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToHpwEMVFLjpkTKVdJH3CbtfPKm76%2f7QYs%2bfdozcA8iq5cnxX9Hr3WgZF4xP7u982SC8xnoM8Xx3jCJrj8UIQ%2fqoWj2rhMFsDH5CsVGUU%2fY9rA%3d%3d,
3TMCZ5AN0KM211953,4.6,,Toyota,Tacoma 4wd,Trd Off Road,2019,29100,Pickup,Pickup,3.5l,Silver,Black,29944,A/t,Cloth,2020-03-01T19:30:00.000Z,Oklahoma City- OK,,,,,4WD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToHqpcLprmhTAiZIY3%2ba6Bci04CTCZm5B168M0pQPKVGGcJ74hUz9ugkQoQ4cbU6z0EdjsoAltdJjEoGNqHGhcedKsLror6ghrBT7qbWDJhCwA%3d%3d,
3TMCZ5AN8KM228029,4.3,,Toyota,Tacoma 4wd,Trd Off Road,2019,29300,Pickup,Pickup,3.5l,Black,Black,27265,A/t,Cloth,2020-03-01T19:30:00.000Z,Oklahoma City- OK,,,,,4WD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToH8tozXuI9dd8xk%2fFRsww%2bsR12EviCMcbAacCV%2bWXdat4MiOgCSzi8s4wzstWs850OVXywcHOmz%2feo2Y5SFAb9NRaFBdAUFlH%2fG0eWY0oKXug%3d%3d,
4T1B11HK2KU204579,4.1,,Toyota,Camry,Le,2019,16800,Sedan,Sedan,2.5l,White,Black,33495,A/t,Cloth,2020-03-01T19:30:00.000Z,Oklahoma City- OK,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToHP2LhpP8mH5C6QdmmZDO0Uz9VXHfCEFSQu%2bZ7b9NW4QCFF%2be8IeTwC77oURzHvbr9nwwHSMJaIwF5Wz7i1bTj94VMK7OipR%2bFCdgAhxlqWPQ%3d%3d,
JA4AD3A31KZ026747,4.2,,Mitsubishi,Outlander,Sel,2019,15900,Crossover Utility Vehicle,Crossover Utility Vehicle,2.4l,Grey,Black,30193,A/t,Leather,2020-03-01T19:30:00.000Z,Oklahoma City- OK,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToFoMD8em3r9iDKTV3Y%2brSuLQmaedgQ4RJl4z%2fS1O0A0FNySyylK6KhlbpkSS7Ecd2oDmhkwlpV4phjeFHOFPeLB6i%2fP8DVvCuoI5KEPTliVqA%3d%3d,
JM3KFBCM9K0546730,4.4,,Mazda,Cx-5,Touring,2019,20700,Crossover Utility Vehicle,Crossover Utility Vehicle,2.5l,White,Black,29497,A/t,Cloth&leather,2020-03-01T19:30:00.000Z,Oklahoma City- OK,,,,,AWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToFlPf7Xf0dwyRQyPZKMhBuci9TWEABHaLCdmphTutTvZ3q4sR6pUsNaXF%2f4XyEyRVADjg6iA%2bGO41v1hssluB%2bMeJsjvlxWgzqtRPjZaz0ScQ%3d%3d,
JTEBU5JR0K5633980,4,,Toyota,4runner,Sr5,2019,27400,Suv,Suv,4.0l,Red,Black,44333,A/t,Cloth,2020-03-01T19:30:00.000Z,Oklahoma City- OK,,,,,4WD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToF8VWekBij6PpVCZbRQNWaOQOe9ebQiPMuyN71Jv3DRgDHTq79ZbRclIQ2HdpGcjNnGVg4spqEDZO7hRr7jRNni7ygVSQGG8LyueQLaQlhgIw%3d%3d,
1FM5K7F83KGB16756,4.2,,Ford,Explorer,Limited,2019,26700,Suv,Suv,3.5l,Silver,Black,34247,A/t,Leather,2020-03-01T19:30:00.000Z,Oklahoma City- OK,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToFCUph3%2bKifhMAZrTkaj5bJejUtHjFcWNCkjYjkQ76cJuCxUk0GKhHg97Z7lGORgq5mSkABDRuV0dqiyJQMWQZ5TJrGlUtaUJym90XrkX9f8g%3d%3d,
1FM5K8F83KGB17203,4.1,,Ford,Explorer,Limited,2019,27800,Suv,Suv,3.5l,Silver,Black,33391,A/t,Leather,2020-03-01T19:30:00.000Z,Oklahoma City- OK,,,,,4WD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToFl%2bsfVDoFuJr0xxg%2bno2T5zaudSVQyT9gm6TXAamnk8ZDjn3bX6eo0Y%2fHxW7ikxKMT0Fy%2fYxhwDzNhFCfN%2b6GINWNwSYCiHVArqsBIxAsh1Q%3d%3d,
2G11Z5SA3K9140722,4.4,,Chevrolet,Impala,Lt,2019,15800,Sedan,Sedan,2.5l,Silver,Grey,35137,A/t,Cloth&leather,2020-03-01T19:30:00.000Z,Oklahoma City- OK,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToHe%2fCoYpgb%2bhf%2bkeTTOpduC1b80IIDT8irC8hOCKfC40%2bzrdzZaorW0xKTlwdVIRuR4psfMk7Eq8Nm1FGwfDlaz4uySLfQmaEtPORLr623%2boA%3d%3d,
2T1BURHE1KC235601,4.3,,Toyota,Corolla,Le,2019,13200,Sedan,Sedan,1.8l,Black,Black,31434,A/t,Cloth,2020-03-01T19:30:00.000Z,Oklahoma City- OK,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToHns3SrE6Qg8nETM50LivesI4rp0TC1PGwctKFahoX6wBhRZgzNRWdHdz%2bw%2fi30%2f1ENX8uUIxmIeazmh7M9Y9zcD9izsfo7FQzeNN2h9CNbyA%3d%3d,
JA4AD3A36KJ001115,4.3,,Mitsubishi,Outlander,Sel,2019,15600,Crossover Utility Vehicle,Crossover Utility Vehicle,2.4l,Grey,Black,34417,A/t,Leather,2020-03-01T19:30:00.000Z,Oklahoma City- OK,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToG%2fs2r9nDjlEZRIrIAlRKrfS09UhrcCTxJ2NEq4XqdePBzwPuhFT3KdFWcL2i9XMmv1fsXhV7sEtOcu77eRTxwnemG6VhbK1FzdUTPS56eLag%3d%3d,
KNDJP3A55K7010447,4.3,,Kia,Soul,+,2019,13400,Wagon / Hatchback,Wagon / Hatchback,2.0l,Grey,Black,31661,A/t,Cloth,2020-03-01T19:30:00.000Z,Oklahoma City- OK,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToG%2fPIrQckcHaZ6BtD%2fFK2ye2DnTpVmoJ1p%2fLAbmWi5vZ4FZi34ewvNZTSe5hY2rnRG7l6j9VtHB%2bgRPFVVZdAU59rNHqHbOgQENEjadYSkvVg%3d%3d,
1C4RDJDGXKC691614,4.4,,Dodge,Durango,Gt,2019,26300,Suv,Suv,3.6l,Red,Black,42433,8-speed A/t,Cloth&leather,2020-03-01T19:30:00.000Z,Kansas City- MO,,,,,AWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToEn95eJ0E5kd%2bPmsB%2br%2bDK2aG3ZqKZHzHtIApX3x4TCQ1iV7YeqNucgEc4pcS3Mgqoj39nXpt%2fvt6vRrWLoUU%2b9guTuFtnkPg9Z8uwe28CEUA%3d%3d,
1FA6P8CF1J5156577,4.5,,Ford,Mustang,Gt Premium,2018,25700,Coupe,Coupe,5.0l,White,Black,41066,A/t,Leather,2020-03-01T19:30:00.000Z,Oklahoma City- OK,,,,,RWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToGE98%2fIJEF4BGi1eVve%2bLDFGVb10GqaHNq7pN2XvlA4k%2fBJz%2bYHpo4yEaQwPU5AQsMpMmvEvtCl6kPJoXJfTejDqOU7M0bsefsuHzE9V0wUNA%3d%3d,
3C4PDCEG1KT686551,4.3,,Dodge,Journey,Gt,2019,16700,Crossover Utility Vehicle,Crossover Utility Vehicle,3.6l,Red,Black,32583,A/t,Leather,2020-03-01T19:30:00.000Z,Oklahoma City- OK,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToF8ep1yVPHvR%2bUzhZgCBElVFCQ0lIqa1i2yecTI1dzNcRCB1nY54iC4kJ%2fwF%2bmMFXkjAiA%2frmSljHMRkr8u5yGjeEW%2fIa8bsyUConnwqdAehQ%3d%3d,
2T1BURHEXJC070730,4.1,,Toyota,Corolla,Le,2018,11900,Sedan,Sedan,1.8l,Black,Black,41962,Continuously Variable Trans,Cloth,2020-03-01T19:30:00.000Z,Newark- NJ,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToFmlUb6n77vX3UgdDhsBqro88NtVJZSPwbAGtKm6OKk%2fADS9GEaK9ndcfXi0GKTUJyvqCQrPcq4IQY5t289%2b2rG1oXD7W5FjVmpMI6mfR5l0A%3d%3d,
3C4NJDDB7JT441859,4.4,,Jeep,Compass,Trailhawk,2018,17400,Suv,Suv,2.4l,Black,Black,43714,9-speed A/t,Leather,2020-03-01T19:30:00.000Z,Jackson- MS,,,,,4WD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToEw2CKko5EAJx8veJXBnhi8dBMUrTLZmCExzKKg0rW%2bLNPqeVWxhL7stJzraXZ2ut1X89t966GtlHLufL1MdmSMlcbvLIFSHurA9WLfRjVM9w%3d%3d,
3C4PDDEG2JT463343,4,,Dodge,Journey,Gt,2018,16300,Suv,Suv,3.6l,Red,Black,44368,6-speed A/t,Leather,2020-03-01T19:30:00.000Z,Jackson- MS,,,,,AWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToGLuETroQTW1bfnq9VYEspSfcCzoG%2b9UaQUgXJnZ%2bUKL%2fjMB%2b4t88uNtUc52cgAz2EhJM36qbkdQ9e%2b9%2fRRNadVP2h53ff%2fQg%2fpledbtpniRg%3d%3d,
3KPC24A38KE054907,4.3,,Hyundai,Accent,Se,2019,11400,Sedan,Sedan,1.6l,Gold,Black,31689,A/t,Cloth,2020-03-01T19:30:00.000Z,Houston Hobby- TX,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToHp8IMeg09enaz%2fPpRttKyevdT7PVyhLhWCjsaTm%2b9Ju6HUh%2fN8w%2fRGlEy4i7KP0APPj0sHFKxYZPGwOCfYMpl6LJaFB7nnaijidSbM475PUA%3d%3d,
3N1AB7AP6KL625563,4,,Nissan,Sentra,Sv,2019,11300,Sedan,Sedan,1.8l,Black,Black,37071,A/t,Cloth,2020-03-01T19:30:00.000Z,Austin- TX,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToFk3voiXQWsY%2bMxWhauGpwx48XccFfmyM2v0wimUo0P8fCZmawUk8ZkQLiQoAzeJkB8UjfMShP3UsWj0TNj6gy7pge5Pxa4o4TLXwYBPspfKA%3d%3d,
3N1AB7AP8KL622020,3.5,,Nissan,Sentra,Sv,2019,11200,Sedan,Sedan,1.8l,Silver,Black,38517,A/t,Cloth,2020-03-01T19:30:00.000Z,Austin- TX,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToFssYYIDnjDSo%2fF%2fdaYTSRb5bX2rg1KEKuNI40ztOa0OwIo2YzRzSI6JvQEOP7gpcgQWjzOSz%2bPpgfy671%2fXHCm5cDnpQBr0KF2Ga%2b6Ucx6VQ%3d%3d,
4T1B11HK0KU217251,4.6,,Toyota,Camry,Se,2019,18200,Sedan,Sedan,2.5l,Black,Black,37058,8-speed A/t,Cloth&leather,2020-03-01T19:30:00.000Z,Houston Hobby- TX,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToFnPBMo7k6mw8URhbjE90gngYcYIPRlzY%2fQ%2b11m495KQnXv2H1jdFuvT7BAF4VS6Dp%2bl%2bLm3KG1jJrTZViuxVLbDpwt2VsBJlXuPGVd%2bFlLjQ%3d%3d,
4T1B11HK3KU723835,2.9,,Toyota,Camry,Le,2019,16200,Sedan,Sedan,2.5l,Maroon,Black,33507,8-speed A/t,Cloth,2020-03-01T19:30:00.000Z,Houston Hobby- TX,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToGRDRUfKxbrFJvQL0V92e1Xpedi95%2bvK%2b%2bOaMnp%2bq3mf2qm9Bv3snV7R0Za9g%2bO9raQ6jTBeK9%2ftri41B%2bE%2fHlHw5fpYupiH35v3VWpAEMbdw%3d%3d,
KNMAT2MT3KP526600,4.4,,Nissan,Rogue,Sv,2019,15900,Suv,Suv,2.5l,Silver,Black,37060,A/t,Cloth,2020-03-01T19:30:00.000Z,Jackson- MS,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToHaK3HCPsNlI3jx%2brJTevm7uZrqezHqOM6BeXRe6CgS%2fBnxoJICa%2b58DSdlSWr9s%2f8zf6%2fTwalKCJQpnAr9z6CxFWBOWkn6m%2b7%2b%2blLCkzApJw%3d%3d,
1FM5K8F85JGA85448,4.3,,Ford,Explorer,Limited,2018,26100,Suv,Suv,3.5l,White,Grey,39855,6-speed A/t,Leather,2020-03-01T19:30:00.000Z,Jackson- MS,,,,,4WD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToGJdKC8xIUfksxUEvEp%2bT6jekogF36GZHSsMgNHDue0%2f9CXyETlXFInhi4vwYgDOFQxzFxyUgPssKZlwX43yPLueDzhJeEig74rAiQgv5tpCA%3d%3d,
1FMCU0G95JUC63662,4.4,,Ford,Escape,Se,2018,13700,Suv,Suv,2.0l,Grey,Tan,46497,6-speed A/t,Cloth,2020-03-01T19:30:00.000Z,Las Vegas- NV,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToFbFV3T0hAlP4P7t9U1d%2flaGVgl4YcCgRoUSWS7mjIxLGoB3x7DnQj5bjZVFYmxAeIo2TqHB5%2bmjzJ9Z6ARHZ42EbucpNBlDqr%2f6RAUt1UqdQ%3d%3d,
1FMCU0G99KUB12096,4.3,,Ford,Escape,Se,2019,15500,Suv,Suv,2.0l,Grey,Tan,42781,6-speed A/t,Cloth,2020-03-01T19:30:00.000Z,Las Vegas- NV,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToF%2bGG0xpE%2fu%2bqlpnoaH%2fpm%2bp1DgvWftGeRPuW9ESzGJa%2fHcBQeIMh1o5i0ATy3axMp%2fYWXyynxCoTO%2fbe2u%2fMmJfvxC6vSFJioxjJvIOkE2%2fw%3d%3d,
1FMCU9G9XKUB33852,4.6,,Ford,Escape,Se,2019,17300,Suv,Suv,2.0l,White,Black,33029,6-speed A/t,Cloth,2020-03-01T19:30:00.000Z,New Orleans- LA,,,,,4WD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToG%2b3tiTzHJKDePxAkim68lbALIgyLx5DMNP7IPLPOiqd93HKHmyP75ToYTx6eyb1K6%2fxo4UkJvI6r3hxJ8cTMkXya7lvzi5nP4%2fZPkW7kuLeQ%3d%3d,
1G1ZD5ST0JF212629,4,,Chevrolet,Malibu,Lt,2018,13500,Sedan,Sedan,1.5l,Grey,Black,48040,6-speed A/t,Cloth,2020-03-01T19:30:00.000Z,Las Vegas- NV,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToFPM3TUHdnFZZnT0lw48WNa3kaMp9fJ7mP0we25ichWQk7SFO7Cgh5hwiAWFpcHwaXY35PIdQvEn4we4KUOjM%2bKgkfDHwNohLVpLrWN7FHDbA%3d%3d,
1N6AA1E60JN514890,4.1,,Nissan,Titan,Sl,2018,24900,Pickup,Pickup,5.6l,Grey,Black,44543,7-speed A/t,Leather,2020-03-01T19:30:00.000Z,Las Vegas- NV,,,,,RWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToE50ynwDdUWsWkt5e1Q0Qe%2bFCvaYpxNmYHBx1lYFNBHH5j3AddgFzDHpsAiZXzjchDM%2fmKplso0fdfhAP1tWxzd9WxOfH0LfkBhBUrlI5SuDg%3d%3d,
1N6AD0ER1JN718691,3.7,,Nissan,Frontier,Sv,2018,16800,Pickup,Pickup,4.0l,Silver,Grey,46011,A/t,Cloth,2020-03-01T19:30:00.000Z,Las Vegas- NV,,,,,RWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToGlqQoAoLhS1rjWHW7QvBB49zmXDo%2bnEjUvW4Z2Ybe0ffZ0H75A9uPMBB2HNhiD0zf%2bzEuXJnV%2fdp%2fVNC7dwRA%2bYv8orl9SHEFOOcsDYcA4ig%3d%3d,
1V2CR2CA6JC568531,4.2,,Volkswagen,Atlas,3.6l V6 Se,2018,21500,Suv,Suv,3.6l,Silver,Black,50764,8-speed A/t,Leather,2020-03-01T19:30:00.000Z,Las Vegas- NV,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToGmi3v1HlQ%2fu%2bXX5%2bmX8OKleg14%2bryUA6IQP17FMq6c4BtI132Rt%2bpoK%2f5l6r3%2f6RB3u0p3m0RvA7Nx2vKFnzo0SG%2fO9%2fvBq9O77DKK%2fyMP9Q%3d%3d,
2C3CDXCT9JH238298,3.6,,Dodge,Charger,R/t,2018,20600,Sedan,Sedan,5.7l,Red,Black,45050,8-speed A/t,Cloth&leather,2020-03-01T19:30:00.000Z,Las Vegas- NV,,,,,RWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToGblNwnHylTWQrBjQ2gZAVX55C4zFqtrhKDB8%2f9T5quTAardV0kHBMOeriRnWNYVkHXOySxAou9YUX3VVkMeUEaDcrTq5fsZ8WRAb68z3lO6Q%3d%3d,
2T3F1RFV5KW030124,4.6,,Toyota,Rav4,Le,2019,20200,Suv,Suv,2.5l,Red,Black,33983,8-speed A/t,Cloth,2020-03-01T19:30:00.000Z,New Orleans- LA,,,,,AWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToEVFzlq8a8%2b8eOK2C%2f7ugH8acTbFrrxIrRQHKm2%2bjaWvHmloaK6CbATrz6uhLyssQoAQ2xzOElwWry8wV6SKcoKTUKA5zxUaQ7mjDWRE3hDRw%3d%3d,
2T3ZFREV0JW446211,4.5,,Toyota,Rav4,Le,2018,16900,Suv,Suv,2.5l,Black,Black,41720,6-speed A/t,Cloth,2020-03-01T19:30:00.000Z,New Orleans- LA,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToEU2NKas4%2bAzToqAI0NEvvhhYyNu4sBRK4aN6b0RhXKsBeSr9hNgAj30hSVc5UzpsnLv4U6s1OzwHvaPfkuISV6nQP7Y5os5lA0no%2b64AG3Gw%3d%3d,
3KPC24A32KE047368,4.1,,Hyundai,Accent,Se,2019,11400,Sedan,Sedan,1.6l,Grey,Black,31349,Continuously Variable Trans,Cloth,2020-03-01T19:30:00.000Z,Las Vegas- NV,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToGHOM8fqrVODsSfhSescBqcxTb9oDi8tJ9NIZSyDvCEtK2tmYpmqsEvCbzf3xc6336qlP66LWJAUzA1VCOe1f43oA71gRIbMgQue4p5zHOGbg%3d%3d,
4T1B11HK1KU161739,4.5,,Toyota,Camry,Le,2019,16800,Sedan,Sedan,2.5l,Black,Black,37271,8-speed A/t,Cloth,2020-03-01T19:30:00.000Z,New Orleans- LA,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToGvyJMspq8ncex9PLsVzhErhZG9QmP8nA2VTAsSVCFGaEfRTbJn1GxtMo%2fBfVqWYp7n%2bwTOpm%2fEyIt%2br%2fLB2e8NqAhUrivpi6rq8lZmvJGFJQ%3d%3d,
